,Unnamed:_0,ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open_Int,Delta,Gamma,Rho,Theta,Vega,Implied_volatility,currentDate,Underlaying_asset_price,Expiration_Date,compute_iv
369,2861,17-Mar-17,175.0,BIDU,Put,2.52,-0.1,2.44,2.63,33.0,1861.0,-0.25736,0.01789,-0.03221,-0.12112,0.18916,0.32512,2/17/2017,185.169998,0.076659822,0.3263283893366272
370,2864,17-Mar-17,190.0,BIDU,Put,9.01,-0.22,8.75,9.15,29.0,271.0,-0.5707399999999999,0.02257,-0.06825,-0.13073,0.20293,0.31883,2/17/2017,185.169998,0.076659822,0.31811063397115574
371,2899,16-Jun-17,185.0,BIDU,Put,12.51,0.51,11.7,12.1,5.0,191.0,-0.44146,0.01433,-0.21731,-0.05015,0.40579,0.31919000000000003,2/17/2017,185.169998,0.325804244,0.32165917621499673
372,2903,15-Sep-17,175.0,BIDU,Put,11.9,-0.1,11.25,11.8,100.0,152.0,-0.33247,0.0085,-0.34126,-0.035789999999999995,0.50575,0.3312,2/17/2017,185.169998,0.574948665,0.3287915890945792
373,2910,19-Jan-18,195.0,BIDU,Call,18.2,0.62,17.95,18.5,13.0,341.0,0.54357,0.008459999999999999,0.75716,-0.04526,0.7,0.28122,2/17/2017,185.169998,0.919917864,0.28508663103623566
374,2915,19-Jan-18,185.0,BIDU,Put,20.7,1.3,20.15,20.9,51.0,234.0,-0.40966,0.00836,-0.55793,-0.02634,0.66585,0.33045,2/17/2017,185.169998,0.919917864,0.33369379127013943
375,2918,19-Jan-18,200.0,BIDU,Put,29.16,1.36,28.25,29.1,2.0,317.0,-0.49447,0.00698,-0.74424,-0.031010000000000006,0.70282,0.33649,2/17/2017,185.169998,0.919917864,0.3342986434810517
376,2927,19-May-17,60.0,OZRK,Call,1.48,0.03,1.35,1.7,16.0,260.0,0.31625,0.05467,0.04088,-0.01852,0.11747,0.2823,2/17/2017,55.110001,0.249144422,0.2830040285922426
377,2970,17-Mar-17,30.0,BNFT,Put,2.3,-0.35,2.05,2.5,4.0,6.0,-0.53077,0.08751,-0.01064,-0.0364,0.03182,0.56917,2/17/2017,29.1,0.076659822,0.5695806673650329
378,2971,18-Aug-17,12.5,BGCP,Call,0.25,-0.1,0.25,0.4,2.0,519.0,0.36509,0.30631,0.02014,-0.00219,0.0363,0.14487,2/17/2017,11.69,0.498288843,0.14851436331378579
379,2998,24-Feb-17,275.0,BIIB,Put,0.8,-0.1,0.4,1.2,40.0,72.0,-0.127,0.01633,-0.00645,-0.21146,0.09867,0.32039,2/17/2017,288.940002,0.019164956,0.3189981973404279
380,3016,17-Mar-17,285.0,BIIB,Call,12.1,-2.1,11.8,12.9,10.0,127.0,0.59378,0.01635,0.12194,-0.22153,0.30552,0.30077,2/17/2017,288.940002,0.076659822,0.3042080589518531
381,3026,3-Mar-17,280.0,BIIB,Put,3.74,0.34,2.8,4.3,10.0,4.0,-0.28917,0.01973,-0.02807,-0.24074,0.21294,0.34008,2/17/2017,288.940002,0.038329911,0.3367545837431276
382,3031,17-Mar-17,280.0,BIIB,Put,6.24,0.4,5.8,6.9,58.0,389.0,-0.34231,0.01407,-0.07014,-0.18576,0.30101,0.33043,2/17/2017,288.940002,0.076659822,0.3293418940651352
383,3032,17-Mar-17,285.0,BIIB,Put,8.6,0.7,7.8,8.8,53.0,114.0,-0.4089,0.016980000000000002,-0.08345,-0.17638,0.30566,0.33625,2/17/2017,288.940002,0.076659822,0.33938445748493595
384,3040,21-Apr-17,305.0,BIIB,Call,9.0,-0.3,8.8,10.5,146.0,67.0,0.37656,0.0109,0.17294,-0.13768,0.48983,0.30576,2/17/2017,288.940002,0.1724846,0.30908058055926485
385,3044,21-Jul-17,300.0,BIIB,Call,19.5,-1.21,19.2,21.8,6.0,296.0,0.49841,0.00787,0.53071,-0.0963,0.74562,0.30139,2/17/2017,288.940002,0.421629021,0.30344720235752287
386,3061,19-Jan-18,300.0,BIIB,Put,40.0,0.04,39.0,42.3,2.0,134.0,-0.45145,0.00455,-1.03717,-0.04798,1.06191,0.34727,2/17/2017,288.940002,0.919917864,0.3484358300869986
387,3101,16-Jun-17,8.0,BBRY,Put,0.84,-0.09,0.79,0.86,330.0,1999.0,-0.5805,0.27349,-0.012,-0.0022600000000000003,0.017240000000000002,0.34263000000000005,2/17/2017,7.49,0.325804244,0.34214096908734076
388,3110,16-Jun-17,35.0,HAWK,Put,2.0,-0.6,1.7,1.95,3.0,5357.0,-0.45258,0.10339,-0.03909,-0.00659,0.07646,0.3252,2/17/2017,36.0,0.325804244,0.32564348941401833
389,3124,17-Mar-17,80.0,BLUE,Call,4.1,0.4,3.7,4.5,104.0,449.0,0.44326,0.02909,0.02264,-0.116,0.08395,0.62095,2/17/2017,77.099998,0.076659822,0.618003718683417
390,3141,21-Jul-17,30.0,BOFI,Call,3.19,0.09,2.85,3.4,8.0,380.0,0.5544100000000001,0.05855,0.05704,-0.01283,0.07395,0.40767,2/17/2017,29.719999,0.421629021,0.4098881101480837
391,3168,3-Mar-17,210.0,AVGO,Call,5.72,0.89,5.7,6.1,130.0,183.0,0.54045,0.031,0.04142,-0.24563,0.15964,0.32526,2/17/2017,210.410004,0.038329911,0.32842426120610696
392,3181,10-Mar-17,212.5,AVGO,Call,5.1,0.9,4.9,5.4,57.0,58.0,0.47599,0.02994,0.054929999999999986,-0.1664,0.19793,0.29779,2/17/2017,210.410004,0.05749486700000001,0.29308552203576543
393,3183,10-Mar-17,217.5,AVGO,Call,3.2,-0.1,2.95,3.5,40.0,440.0,0.36085,0.02415,0.04159,-0.17172,0.20228,0.29003,2/17/2017,210.410004,0.05749486700000001,0.29183807045432547
394,3189,17-Mar-17,230.0,AVGO,Call,0.95,0.32,0.85,1.0,55.0,35.0,0.10117,0.01304,0.01593,-0.05608,0.11353,0.27007,2/17/2017,210.410004,0.076659822,0.2659848382966758
395,3192,24-Mar-17,225.0,AVGO,Call,1.89,0.48,1.75,2.15,13.0,14.0,0.18982,0.0193,0.03714,-0.06755,0.18587,0.25322,2/17/2017,210.410004,0.095824778,0.24849608182655633
396,3193,3-Mar-17,192.5,AVGO,Put,0.75,-0.58,0.7,0.8,257.0,127.0,-0.12272,0.01194,-0.00929,-0.13723,0.09948,0.3713,2/17/2017,210.410004,0.038329911,0.3705433824124748
397,3222,21-Apr-17,230.0,AVGO,Call,2.19,0.53,2.1,2.25,24.0,99.0,0.21619,0.01478,0.07501000000000001,-0.05931,0.25455,0.22533000000000006,2/17/2017,210.410004,0.1724846,0.22997690401396456
398,3230,16-Jun-17,200.0,AVGO,Call,18.61,1.19,18.5,19.0,20.0,837.0,0.7258,0.01305,0.43907,-0.06223,0.42481,0.24997,2/17/2017,210.410004,0.325804244,0.24500125930364297
399,3260,18-Aug-17,45.0,BSFT,Call,4.55,0.45,4.6,5.1,2.0,11.0,0.91451,0.01815,0.19385,-0.01024,0.07439,0.38331,2/17/2017,43.900002,0.498288843,0.38456578602270874
400,3273,16-Jun-17,150.0,BWLD,Call,15.7,0.85,15.7,16.3,4.0,78.0,0.7238399999999999,0.01488,0.32438,-0.05199,0.32254,0.27763000000000004,2/17/2017,159.050003,0.325804244,0.2727503650975841
401,3274,16-Jun-17,160.0,BWLD,Call,9.5,0.6,9.8,10.4,3.0,72.0,0.56117,0.02128,0.26481,-0.05125,0.34963,0.24997,2/17/2017,159.050003,0.325804244,0.25455341558095884
402,3277,16-Jun-17,165.0,BWLD,Call,8.0,1.08,7.6,8.2,9.0,91.0,0.4729100000000001,0.01838,0.22209,-0.05251,0.36424,0.27645,2/17/2017,159.050003,0.325804244,0.27330748056555865
403,3280,16-Jun-17,165.0,BWLD,Put,13.5,-1.49,13.0,13.7,1.0,33.0,-0.5351600000000001,0.017,-0.22495,-0.037160000000000006,0.3615,0.30297,2/17/2017,159.050003,0.325804244,0.30529979798355456
404,3309,17-Mar-17,32.0,CA,Put,0.5,-0.65,0.45,0.55,345.0,205.0,-0.6905600000000001,0.36442,-0.01065,-0.00605,0.03338,0.16149000000000002,2/17/2017,32.09,0.076659822,0.16351915855807408
405,3310,19-May-17,33.0,CA,Call,0.76,0.07,0.7,0.85,113.0,2229.0,0.39783,0.10531,0.02879,-0.01077,0.06434,0.16796,2/17/2017,32.09,0.249144422,0.1641035220092685
406,3315,21-Jul-17,65.0,CCMP,Call,7.5,-0.1,6.8,8.4,2.0,6.0,0.71639,0.02985,0.17662,-0.020880000000000003,0.15846,0.25943,2/17/2017,69.25,0.421629021,0.26209649480701475
407,3318,17-Mar-17,30.0,CDNS,Put,0.5,-0.03,0.5,0.6,3.0,64.0,-0.41498,0.21141,-0.00853,-0.01408,0.03207,0.18907,2/17/2017,30.200001,0.076659822,0.18830481173908917
408,3320,18-Aug-17,32.0,CDNS,Call,1.27,0.02,1.15,1.3,24.0,31.0,0.43747,0.09576,0.06026,-0.006999999999999999,0.08888,0.21427,2/17/2017,30.200001,0.498288843,0.21400046282183025
409,3332,17-Mar-17,10.0,CALA,Call,0.9,0.3,0.65,0.95,28.0,136.0,0.48039,0.17265,0.0029,-0.02001,0.01041,1.18692,2/17/2017,9.2,0.076659822,1.186449709703293
410,3339,17-Mar-17,40.0,CALM,Call,0.7,-0.15,0.6,0.8,37.0,384.0,0.36398,0.12309,0.01021,-0.02588,0.04298,0.28657,2/17/2017,38.650002,0.076659822,0.28310568622649923
411,3350,19-May-17,40.0,CALM,Put,3.6,0.95,3.2,3.7,2.0,353.0,-0.52412,0.06034,-0.04325,-0.01485,0.07647000000000001,0.39243,2/17/2017,38.650002,0.249144422,0.39097791966383216
412,3354,18-Aug-17,4.0,CLMT,Put,0.65,-0.07,0.65,0.7,10.0,146.0,-0.44894,0.28849,-0.0087,-0.0016,0.01052,0.57289,2/17/2017,3.9,0.498288843,0.5740727960543609
413,3365,17-Mar-17,14.0,CSIQ,Call,1.0,0.3,0.95,1.05,45.0,706.0,0.55966,0.18941,0.0053100000000000005,-0.01953,0.01502,0.5979899999999999,2/17/2017,14.12,0.076659822,0.5949864313957074
414,3368,24-Mar-17,13.5,CSIQ,Call,1.41,0.62,1.25,1.5,31.0,7.0,0.63449,0.13923,0.00716,-0.01818,0.016380000000000002,0.612,2/17/2017,14.12,0.095824778,0.6163144050283133
415,3393,17-Mar-17,45.0,CATM,Call,1.1,-0.05,1.0,1.2,88.0,20.0,0.41398,0.1167,0.01321,-0.02949,0.04841,0.25,2/17/2017,44.630001,0.076659822,0.24855412783801903
416,3407,21-Apr-17,32.5,CRZO,Put,1.8,0.1,1.85,2.1,29.0,223.0,-0.37975,0.06716,-0.02174,-0.0187,0.05245,0.40109,2/17/2017,33.09,0.1724846,0.3985942575806253
417,3419,15-Sep-17,17.5,TAST,Put,2.12,0.12,1.95,2.35,42.0,285.0,-0.4601,0.07968,-0.04087,-0.00481,0.04963,0.35528000000000004,2/17/2017,16.65,0.574948665,0.3588497476579535
418,3462,17-Mar-17,65.0,CDK,Put,1.5,-0.25,1.3,1.55,297.0,144.0,-0.43085,0.09333,-0.01933,-0.03311,0.06965,0.24997,2/17/2017,65.470001,0.076659822,0.24912059353019828
419,3497,24-Feb-17,116.0,CELG,Put,0.12,-0.3,0.09,0.13,347.0,556.0,-0.06527000000000001,0.03601,-0.00146,-0.03686,0.01736,0.21872,2/17/2017,121.160004,0.019164956,0.22043550945821055
420,3504,24-Feb-17,120.0,CELG,Put,0.91,-1.19,0.73,0.82,335.0,363.0,-0.36136,0.10910999999999997,-0.007390000000000002,-0.10193,0.06392,0.21735,2/17/2017,121.160004,0.019164956,0.21659496410136178
421,3519,3-Mar-17,125.0,CELG,Call,0.58,0.25,0.55,0.59,163.0,125.0,0.24336,0.06457,0.01103,-0.07048,0.0643,0.19505,2/17/2017,121.160004,0.038329911,0.19538897470220684
422,3525,10-Mar-17,115.0,CELG,Call,6.49,1.82,6.1,7.2,2.0,20.0,0.92051,0.03129,0.06016000000000001,-0.03677,0.06719,0.14893,2/17/2017,121.160004,0.05749486700000001,0.15191994162964456
423,3530,10-Mar-17,120.0,CELG,Call,2.9,1.08,3.0,3.15,32.0,69.0,0.60577,0.06761,0.04037,-0.07269,0.11073,0.18657,2/17/2017,121.160004,0.05749486700000001,0.18637888523924026
424,3539,17-Mar-17,125.0,CELG,Call,1.32,0.56,1.29,1.34,1030.0,2401.0,0.33809,0.04958,0.030160000000000006,-0.06331,0.1357,0.1974,2/17/2017,121.160004,0.076659822,0.20163283613380245
425,3543,24-Mar-17,118.0,CELG,Call,5.05,0.82,5.1,5.3,1.0,12.0,0.67514,0.0416,0.07291,-0.06323,0.13987,0.20628,2/17/2017,121.160004,0.095824778,0.20209706927500581
426,3544,24-Mar-17,120.0,CELG,Call,3.8,0.98,3.85,4.05,11.0,88.0,0.59665,0.05177,0.06548,-0.06039,0.14274,0.20286,2/17/2017,121.160004,0.095824778,0.20095814292427805
427,3547,24-Mar-17,123.0,CELG,Call,2.27,0.05,2.35,2.54,4.0,59.0,0.4324,0.06161000000000001,0.0484,-0.04931,0.14947,0.19148,2/17/2017,121.160004,0.095824778,0.19626006789196124
428,3551,24-Mar-17,127.0,CELG,Call,1.15,0.42,1.1,1.18,4.0,14.0,0.23044,0.046110000000000005,0.02607,-0.03762,0.10595999999999997,0.20499,2/17/2017,121.160004,0.095824778,0.20671223100676364
429,3556,3-Mar-17,116.0,CELG,Put,0.51,-0.51,0.41,0.47,2.0,22.0,-0.17074,0.04468,-0.007490000000000002,-0.0571,0.05792000000000001,0.2406,2/17/2017,121.160004,0.038329911,0.24018016774422307
430,3563,3-Mar-17,120.0,CELG,Put,1.42,-1.28,1.39,1.48,60.0,31.0,-0.39743,0.07485,-0.01651,-0.0782,0.09069,0.21226,2/17/2017,121.160004,0.038329911,0.2127531950504506
431,3602,24-Mar-17,116.0,CELG,Put,1.6,-0.41,1.37,1.46,10.0,23.0,-0.22524,0.04002,-0.02187,-0.03797,0.1294,0.24997,2/17/2017,121.160004,0.095824778,0.2544222655115683
432,3603,24-Mar-17,117.0,CELG,Put,1.83,-0.47,1.63,1.72,40.0,40.0,-0.29596,0.03852,-0.03065,-0.04744,0.13882,0.24997,2/17/2017,121.160004,0.095824778,0.2483288162123905
433,3608,24-Mar-17,122.0,CELG,Put,4.0,-2.79,3.55,3.75,1.0,1.0,-0.50861,0.04746,-0.04689,-0.05229,0.14643,0.25388,2/17/2017,121.160004,0.095824778,0.2501828552663942
434,3612,21-Apr-17,125.0,CELG,Call,2.97,0.88,2.93,3.0,826.0,4415.0,0.42823,0.033260000000000005,0.08353,-0.04987,0.20223,0.21811,2/17/2017,121.160004,0.1724846,0.21560035499860225
435,3614,21-Apr-17,110.0,CELG,Put,1.32,-0.38,1.22,1.28,210.0,3655.0,-0.13898,0.01885,-0.02789,-0.02139,0.11367,0.2728,2/17/2017,121.160004,0.1724846,0.2734015869094786
436,3627,16-Jun-17,120.0,CELG,Put,6.6,-0.78,6.4,6.55,3.0,1191.0,-0.41897,0.025710000000000004,-0.13643,-0.0263,0.26255,0.27914,2/17/2017,121.160004,0.325804244,0.2823932144262658
437,3628,16-Jun-17,125.0,CELG,Put,9.1,-1.6,9.0,9.15,6.0,1069.0,-0.52623,0.02261,-0.16922,-0.02827,0.27381,0.28086,2/17/2017,121.160004,0.325804244,0.2770078627986442
438,3700,24-Feb-17,340.0,CHTR,Call,1.48,0.25,0.5,2.2,15.0,18.0,0.15875999999999998,0.01847,0.00971,-0.26419000000000004,0.1222,0.32082,2/17/2017,326.549988,0.019164956,0.31943965548095327
439,3726,17-Mar-17,325.0,CHTR,Call,9.1,-0.7,9.4,10.4,56.0,114.0,0.55072,0.01852,0.13012,-0.21698,0.34821,0.21872,2/17/2017,326.549988,0.076659822,0.21978974457604222
440,3744,17-Mar-17,335.0,CHTR,Put,14.72,-3.06,13.0,15.3,20.0,18.0,-0.6351600000000001,0.0181,-0.12838,-0.14269,0.35999000000000003,0.28775,2/17/2017,326.549988,0.076659822,0.28597128757716744
441,3750,16-Jun-17,340.0,CHTR,Call,14.48,0.83,14.3,15.5,422.0,379.0,0.45802,0.0085,0.43852,-0.11053,0.75012,0.25727,2/17/2017,326.549988,0.325804244,0.25350306932002004
442,3764,17-Mar-17,110.0,CHKP,Call,0.2,0.03,0.1,0.2,2.0,36.0,0.08596000000000001,0.02805,0.00658,-0.01962,0.03551,0.2052,2/17/2017,101.209999,0.076659822,0.20340090186630053
443,3772,21-Apr-17,105.0,CHKP,Call,2.07,0.07,1.9,2.2,9.0,307.0,0.37752,0.05127,0.06327999999999999,-0.03173,0.17343,0.20695,2/17/2017,101.209999,0.1724846,0.2027849872067488
444,3787,17-Mar-17,100.0,PLCE,Call,4.17,0.37,4.1,4.7,60.0,164.0,0.5405,0.04499,0.03852,-0.08782000000000001,0.10728,0.35679,2/17/2017,100.25,0.076659822,0.35549268217425106
445,3820,17-Mar-17,85.0,CMPR,Put,2.91,0.36,2.75,3.1,25.0,108.0,-0.5435399999999999,0.0733,-0.02829,-0.04074,0.0915,0.2493,2/17/2017,83.779999,0.076659822,0.25377884190666944
446,3825,17-Mar-17,120.0,CTAS,Call,0.95,-0.65,1.0,1.45,12.0,118.0,0.37368,0.0877,0.03316,-0.04068,0.13265,0.11273,2/17/2017,118.610001,0.076659822,0.10933094884664055
447,3849,3-Mar-17,60.0,CRUS,Call,0.12,-0.08,0.1,0.2,2.0,58.0,0.09875,0.05227,0.00204,-0.02655,0.02586,0.29053,2/17/2017,55.330002,0.038329911,0.29117033331588577
448,3875,17-Mar-17,55.0,CRUS,Put,1.71,-0.34,1.7,1.85,376.0,1670.0,-0.44459,0.09498,-0.01634,-0.033960000000000004,0.05899,0.31978,2/17/2017,55.330002,0.076659822,0.3171371972868684
449,3881,16-Jun-17,60.0,CRUS,Call,3.28,0.28,3.2,3.3,45.0,698.0,0.42402,0.03322,0.06561,-0.02545,0.12925,0.38908,2/17/2017,55.330002,0.325804244,0.3884918285781823
450,3883,16-Jun-17,55.0,CRUS,Put,4.9,-0.5,4.8,4.9,19.0,203.0,-0.42832,0.03232,-0.0692,-0.02284,0.12044,0.42424,2/17/2017,55.330002,0.325804244,0.4267344976223586
451,3898,24-Feb-17,34.0,CSCO,Call,0.08,-0.01,0.07,0.1,1008.0,2327.0,0.26794,0.7786,0.00171,-0.01404,0.015030000000000003,0.09617,2/17/2017,33.740002000000004,0.019164956,0.0933170130726909
452,3922,3-Mar-17,34.0,CSCO,Call,0.16,-0.04,0.17,0.19,422.0,672.0,0.37765,0.51639,0.00481,-0.01356,0.02643,0.10001,2/17/2017,33.740002000000004,0.038329911,0.09660331444056534
453,3934,10-Mar-17,34.0,CSCO,Call,0.28,0.04,0.24,0.28,1.0,655.0,0.41689,0.42495,0.00795,-0.01199,0.032310000000000005,0.1021,2/17/2017,33.740002000000004,0.076659822,0.09733937139729684
454,3937,10-Mar-17,34.5,CSCO,Call,0.09,-0.05,0.09,0.14,20.0,623.0,0.23091,0.33307,0.00444,-0.00892,0.02281,0.1021,2/17/2017,33.740002000000004,0.05749486700000001,0.10055168313690793
455,3940,24-Mar-17,34.5,CSCO,Call,0.18,-0.05,0.2,0.24,6.0,2470.0,0.29705,0.30572,0.00948,-0.00861,0.03793,0.1021,2/17/2017,33.740002000000004,0.095824778,0.10279932894793943
456,3946,17-Mar-17,33.0,CSCO,Call,0.9,-0.01,0.92,0.97,1874.0,14174.0,0.8163699999999999,0.29773,0.02037,-0.00929,0.02153,0.10028,2/17/2017,33.740002000000004,0.076659822,0.09540669784996718
457,3956,3-Mar-17,32.0,CSCO,Put,0.03,0.01,0.01,0.03,400.0,779.0,-0.05702,0.10044,-0.0007099999999999999,-0.00512,0.00657,0.17767,2/17/2017,33.740002000000004,0.038329911,0.17834971551079407
458,3958,3-Mar-17,33.0,CSCO,Put,0.09,-0.03,0.08,0.1,116.0,48.0,-0.18444,0.32551,-0.0022,-0.008490000000000001,0.01592,0.13037,2/17/2017,33.740002000000004,0.038329911,0.1342151666754665
459,3960,3-Mar-17,34.0,CSCO,Put,0.46,-0.07,0.44,0.47,500.0,451.0,-0.63116,0.51467,-0.00585,-0.00971,0.02613,0.12329,2/17/2017,33.740002000000004,0.038329911,0.1278893531049273
460,3966,17-Mar-17,33.0,CSCO,Put,0.21,-0.04,0.2,0.21,3589.0,1898.0,-0.26242,0.26328,-0.00564,-0.007640000000000002,0.03397,0.14162,2/17/2017,33.740002000000004,0.076659822,0.14100542333832583
461,3970,24-Mar-17,31.5,CSCO,Put,0.08,-0.03,0.05,0.09,38.0,37.0,-0.08171,0.0874,-0.0023,-0.00421,0.0234,0.17632,2/17/2017,33.740002000000004,0.095824778,0.17693411472490556
462,3971,24-Mar-17,32.0,CSCO,Put,0.1,-0.02,0.08,0.12,15.0,171.0,-0.11486,0.12453,-0.00338,-0.00443,0.02358,0.1539,2/17/2017,33.740002000000004,0.095824778,0.15733865639756411
463,3972,24-Mar-17,32.5,CSCO,Put,0.15,-0.02,0.14,0.17,5.0,22.0,-0.20991,0.17604,-0.00587,-0.007640000000000002,0.02677,0.14627,2/17/2017,33.740002000000004,0.095824778,0.14517769969502725
464,3977,21-Apr-17,35.0,CSCO,Call,0.19,-0.04,0.2,0.22,1878.0,3196.0,0.23752,0.22949,0.01378,-0.00495,0.04334,0.09804,2/17/2017,33.740002000000004,0.1724846,0.10138923267586746
465,3979,21-Apr-17,32.0,CSCO,Put,0.29,-0.02,0.27,0.29,604.0,4132.0,-0.19444,0.12201,-0.01025,-0.00534,0.03407,0.17536,2/17/2017,33.740002000000004,0.1724846,0.17592076467240514
466,3985,19-May-17,34.0,CSCO,Call,0.86,0.02,0.87,0.91,4876.0,3874.0,0.53177,0.17859,0.04263,-0.00847,0.06575,0.13089,2/17/2017,33.740002000000004,0.249144422,0.12851808827329983
467,3987,19-May-17,36.0,CSCO,Call,0.25,-0.01,0.25,0.27,669.0,1248.0,0.20625,0.13318,0.01706,-0.0048,0.05314,0.12897999999999998,2/17/2017,33.740002000000004,0.249144422,0.1336145686042242
468,3989,19-May-17,31.0,CSCO,Put,0.37,-0.01,0.36,0.38,14.0,2360.0,-0.17132,0.07611,-0.01338,-0.00487,0.03841,0.21135,2/17/2017,33.740002000000004,0.249144422,0.21411836156559583
469,3999,16-Jun-17,35.0,CSCO,Call,0.64,0.01,0.64,0.66,134.0,5865.0,0.39042,0.16147999999999998,0.04144,-0.006509999999999999,0.08231000000000001,0.12928,2/17/2017,33.740002000000004,0.325804244,0.13300136781408736
470,4000,16-Jun-17,31.0,CSCO,Put,0.5,-0.02,0.48,0.51,1524.0,4672.0,-0.19519,0.07242,-0.0188,-0.00479,0.04974,0.21779,2/17/2017,33.740002000000004,0.325804244,0.2149990737228815
471,4002,16-Jun-17,34.0,CSCO,Put,1.54,-0.01,1.5,1.57,78.0,899.0,-0.47982,0.11775,-0.03889,-0.00542,0.07467,0.20096,2/17/2017,33.740002000000004,0.325804244,0.20534226588037974
472,4004,16-Jun-17,37.0,CSCO,Put,3.78,-2.62,3.65,3.95,2.0,29.0,-0.76965,0.10014,-0.04574,-0.0039,0.052910000000000006,0.25316,2/17/2017,33.740002000000004,0.325804244,0.2505790677299081
473,4008,21-Jul-17,37.0,CSCO,Call,0.27,0.01,0.25,0.28,6.0,180.0,0.17918,0.10027,0.0252,-0.00346,0.07626000000000001,0.12485999999999997,2/17/2017,33.740002000000004,0.421629021,0.12916366181901015
474,4016,20-Oct-17,31.0,CSCO,Put,1.26,0.01,1.23,1.28,6.0,815.0,-0.2595,0.05285,-0.0528,-0.00368,0.09354,0.24797,2/17/2017,33.740002000000004,0.670773443,0.2489836391368051
475,4089,16-Jun-17,115.0,CME,Call,9.1,0.07,8.9,9.8,1.0,426.0,0.8226700000000001,0.02893,0.29698,-0.02645,0.1755,0.10891,2/17/2017,122.620003,0.325804244,0.1042659654414405
476,4090,16-Jun-17,120.0,CME,Call,6.0,0.7,5.9,6.2,116.0,1433.0,0.62445,0.0344,0.22796,-0.03221,0.25733,0.13724,2/17/2017,122.620003,0.325804244,0.13866595225205586
477,4091,16-Jun-17,125.0,CME,Call,3.3,0.1,3.2,3.5,115.0,1407.0,0.45052,0.03789,0.16866,-0.0279,0.28358,0.14159000000000002,2/17/2017,122.620003,0.325804244,0.1374154826206476
478,4105,19-May-17,70.0,CGNX,Put,2.1,-2.9,2.05,2.65,8.0,9.0,-0.26767,0.02322,-0.04877,-0.02746,0.13643,0.32792,2/17/2017,76.440002,0.249144422,0.330927358196403
479,4108,18-Aug-17,75.0,CGNX,Call,7.9,3.15,7.1,7.9,3.0,41.0,0.62926,0.02639,0.2026,-0.02439,0.20023,0.30635,2/17/2017,76.440002,0.498288843,0.30983157360362235
480,4110,18-Aug-17,70.0,CGNX,Put,3.8,-2.7,3.8,4.0,27.0,5.0,-0.28913,0.01853,-0.11031,-0.01718,0.19011,0.33425,2/17/2017,76.440002,0.498288843,0.3383456309223973
481,4115,24-Feb-17,59.5,CTSH,Call,0.1,-0.2,0.05,0.25,26.0,41.0,0.1542,0.14154,0.00168,-0.03366,0.02167,0.17,2/17/2017,57.959999,0.019164956,0.1718161838054597
482,4118,24-Feb-17,57.5,CTSH,Put,0.5,-0.27,0.4,0.5,17.0,505.0,-0.43226,0.31313,-0.00417,-0.04002,0.03075,0.23072,2/17/2017,57.959999,0.019164956,0.22583970977050402
483,4135,21-Apr-17,57.5,CTSH,Call,2.4,-0.25,2.3,2.55,43.0,1733.0,0.5707399999999999,0.08789,0.05324,-0.02236,0.09173,0.21402,2/17/2017,57.959999,0.1724846,0.2095833013894815
484,4136,21-Apr-17,60.0,CTSH,Call,1.35,-0.09,1.2,1.35,585.0,2337.0,0.37029,0.0795,0.035,-0.0198,0.09848,0.21916,2/17/2017,57.959999,0.1724846,0.21584442113919786
485,4148,17-Mar-17,200.0,COHR,Call,4.5,1.1,3.2,6.2,10.0,117.0,0.39016,0.02255,0.05442,-0.1455,0.2143,0.32525,2/17/2017,193.600006,0.076659822,0.326081459924519
486,4150,17-Mar-17,175.0,COHR,Put,1.6,-0.9,1.15,2.85,19.0,22.0,-0.14409,0.01167,-0.02065,-0.08606,0.12695,0.37075,2/17/2017,193.600006,0.076659822,0.3746532748522152
487,4172,24-Feb-17,75.5,CMCSA,Call,0.38,-0.45,0.37,0.41,81.0,577.0,0.42917,0.27992,0.00603,-0.05143,0.04067,0.1021,2/17/2017,75.32,0.019164956,0.1068724480228121
488,4176,24-Feb-17,77.5,CMCSA,Call,0.03,-0.13,0.01,0.03,26.0,256.0,0.02777,0.0519,0.0004,-0.00672,0.01285,0.12832000000000002,2/17/2017,75.32,0.019164956,0.12534197113785384
489,4178,24-Feb-17,74.5,CMCSA,Put,0.21,0.1,0.19,0.24,9.0,70.0,-0.2715,0.29022,-0.00324,-0.030760000000000006,0.03878,0.13004000000000002,2/17/2017,75.32,0.019164956,0.12916055667040205
490,4185,3-Mar-17,75.0,CMCSA,Call,0.94,-0.51,0.94,0.99,1.0,82.0,0.5594,0.19526,0.01569,-0.0419,0.05656,0.12382,2/17/2017,75.32,0.038329911,0.12250389126334005
491,4189,10-Mar-17,74.0,CMCSA,Call,1.99,-0.24,1.8,1.87,5.0,1.0,0.69226,0.12745,0.02876,-0.03462,0.06711,0.15755999999999998,2/17/2017,75.32,0.05749486700000001,0.15706120136779136
492,4193,10-Mar-17,78.0,CMCSA,Call,0.17,-0.15,0.15,0.2,28.0,1801.0,0.16743,0.09555,0.007140000000000001,-0.01961,0.0513,0.12936,2/17/2017,75.32,0.05749486700000001,0.1287869547317471
