,Option_type,Ask,Bid,Option_price,Stock_price,Strike_price,Volatility,Volume,Time_to_maturity,Implied_volatility
11390,0,0.77,0.71,0.72,94.38,110.0,0.135015819,7,0.5808219179999999,0.169686038
11391,0,0.46,0.29,0.44,95.32,115.0,0.148749075,1,0.597260274,0.177864667
11392,0,0.25,0.1,0.15,94.17,120.0,0.13679492699999998,1,0.591780822,0.181648809
11393,0,54.0,49.05,50.1,96.15,45.0,0.15893570099999998,1,1.030136986,0.617801674
11394,0,47.0,42.25,44.49,94.17,50.0,0.157383714,10,0.9917808220000001,0.579227841
11395,0,44.3,39.5,41.1,96.15,55.0,0.15893570099999998,2,1.030136986,0.503178796
11396,0,36.35,32.1,34.0,93.5,60.0,0.15832974800000002,1,1.005479452,0.406255938
11397,0,34.5,29.95,27.0,96.15,65.0,0.15893570099999998,6,1.030136986,0.505009833
11398,0,28.85,26.55,27.11,96.15,70.0,0.15893570099999998,1,1.030136986,0.412237323
11399,0,21.8,21.05,22.71,95.32,75.0,0.157452214,1,1.0,0.26905027800000003
11400,0,21.2,20.8,20.11,96.15,77.5,0.15893570099999998,1,1.030136986,0.31665722399999996
11401,0,17.55,16.95,18.69,95.32,80.0,0.157452214,1,1.0,0.246833704
11402,0,16.6,14.8,15.5,94.56,82.5,0.158132995,5,1.01369863,0.272224075
11403,0,14.55,12.8,14.49,96.09,85.0,0.157092133,9,1.0164383559999999,0.256904404
11404,0,12.0,11.5,11.75,94.17,87.5,0.157383714,1,0.994520548,0.22522747399999998
11405,0,10.35,9.85,10.53,94.17,90.0,0.158179724,40,0.9972602740000001,0.218513674
11406,0,8.8,8.4,8.75,94.17,92.5,0.157383714,10,0.994520548,0.211616771
11407,0,7.55,7.3,7.63,94.38,95.0,0.148716093,2,0.983561644,0.209663665
11408,0,6.2,5.85,5.95,94.17,97.5,0.157383714,1,0.994520548,0.20172917399999998
11409,0,5.25,4.9,5.3,94.38,100.0,0.148716093,1,0.983561644,0.201240898
11410,0,3.55,3.4,3.38,94.79,105.0,0.150595856,2,0.98630137,0.19605296100000003
11411,0,2.18,1.98,2.22,94.38,110.0,0.148716093,12,0.983561644,0.187202952
11412,0,1.44,1.31,1.31,94.79,115.0,0.150595856,16,0.98630137,0.187752263
11413,0,0.85,0.68,0.91,95.32,120.0,0.157452214,5,1.0,0.18360191399999998
11414,0,0.59,0.38,0.57,95.32,125.0,0.157452214,28,1.0,0.18824054
11415,0,57.5,52.7,55.06,94.79,40.0,0.191835607,1,1.580821918,0.619754779
11416,0,56.45,51.5,47.5,96.15,42.5,0.194646625,2,1.624657534,0.515873982
11417,0,51.95,47.0,49.0,93.5,45.0,0.191645762,1,1.6,0.515141567
11418,0,51.45,46.5,35.85,96.15,47.5,0.194646625,1,1.624657534,0.590214059
11419,0,48.5,45.0,45.6,94.38,50.0,0.19186993,1,1.5780821919999999,0.534428484
11420,0,43.0,38.05,41.8,95.08,55.0,0.19193383,1,1.5972602740000001,0.450139776
11421,0,39.0,34.05,37.7,96.09,60.0,0.19413399399999998,7,1.610958904,0.43543045
11422,0,33.8,30.35,32.13,94.38,65.0,0.19186993,3,1.5780821919999999,0.374151766
11423,0,29.2,26.2,27.86,94.38,70.0,0.19186993,3,1.5780821919999999,0.336920693
11424,0,26.25,23.1,24.66,93.5,72.5,0.191645762,1,1.6,0.298224791
11425,0,24.7,21.95,23.6,94.38,75.0,0.19186993,4,1.5780821919999999,0.30261927899999996
11426,0,22.4,20.55,21.25,94.56,77.5,0.192971246,3,1.6082191780000001,0.283759604
11427,0,20.15,19.3,19.75,94.79,80.0,0.191835607,2,1.580821918,0.266090103
11428,0,18.85,16.6,17.5,94.17,82.5,0.19167216399999998,120,1.5917808219999998,0.271705281
11429,0,16.5,15.5,16.1,94.38,85.0,0.19186993,2,1.5780821919999999,0.249824396
11430,0,14.9,14.25,14.42,94.79,87.5,0.191835607,5,1.580821918,0.24475852899999997
11431,0,13.2,12.85,12.74,94.79,90.0,0.191835607,1,1.580821918,0.23581696800000002
11432,0,11.55,11.2,11.5,94.38,92.5,0.19186993,1,1.5780821919999999,0.226448165
11433,0,10.2,9.85,10.1,94.38,95.0,0.19186993,429,1.5780821919999999,0.22180954
11434,0,8.95,8.7,8.86,94.38,97.5,0.19186993,2,1.5780821919999999,0.217415052
11435,0,7.9,7.45,7.75,94.38,100.0,0.19186993,5,1.5780821919999999,0.215400912
11436,0,5.9,5.6,5.85,94.38,105.0,0.19186993,1,1.5780821919999999,0.20777159399999998
11437,0,4.5,4.05,4.24,94.79,110.0,0.191835607,1,1.580821918,0.20603211
11438,0,3.1,2.78,2.95,94.17,115.0,0.19167216399999998,18,1.5917808219999998,0.196907445
11439,0,2.35,2.13,2.13,94.79,120.0,0.191835607,2,1.580821918,0.197945032
11440,0,1.59,1.38,1.48,94.38,125.0,0.19186993,1,1.5780821919999999,0.192451923
11441,0,1.22,0.82,1.05,94.17,130.0,0.19167216399999998,7,1.5917808219999998,0.195198478
11442,0,0.96,0.29,0.65,94.56,135.0,0.192971246,2,1.6082191780000001,0.19886055100000002
11443,0,0.76,0.24,0.55,94.17,140.0,0.191745969,6,1.58630137,0.202278485
11444,0,2.0,1.85,2.06,6.96,5.0,0.29278652899999996,2,0.090410959,0.7890646090000001
11445,0,1.05,0.9,0.99,6.95,6.0,0.294128216,4,0.095890411,0.523442266
11446,0,0.25,0.15,0.25,6.87,7.0,0.272525395,62,0.08493150699999999,0.37891246100000003
11447,0,0.45,0.3,0.4,6.87,7.0,0.285634843,100,0.16164383599999999,0.45703668
11448,0,2.1,1.85,2.0,6.96,5.0,0.29459516,1,0.246575342,0.570316797
11449,0,1.3,1.15,1.29,7.09,6.0,0.317753693,250,0.271232877,0.562504375
11450,0,0.55,0.45,0.59,7.01,7.0,0.30718638800000003,10,0.254794521,0.452153916
11451,0,0.25,0.15,0.15,6.96,8.0,0.29459516,2,0.246575342,0.460942891
11452,0,0.15,0.05,0.1,6.96,9.0,0.29459516,500,0.246575342,0.52148916
11453,0,0.1,0.0,0.06,6.96,10.0,0.305955896,125,0.252054795,0.5761761129999999
11454,0,0.1,0.0,0.05,6.99,11.0,0.324537355,1,0.28219178100000003,0.578129219
11455,0,0.05,0.0,0.05,6.99,12.0,0.324537355,1,0.28219178100000003,0.585941641
11456,0,2.25,2.1,2.1,6.99,5.0,0.345881152,10,0.531506849,0.591800957
11457,0,1.5,1.4,1.02,6.99,6.0,0.345881152,5,0.531506849,0.533207793
11458,0,0.95,0.8,0.78,6.99,7.0,0.345881152,14,0.531506849,0.526371924
11459,0,0.45,0.35,0.42,6.87,8.0,0.33251323,27,0.487671233,0.43848217799999994
11460,0,0.35,0.25,0.2,6.99,9.0,0.345881152,15,0.531506849,0.5029346579999999
11461,0,2.3,2.15,2.2,6.99,5.0,0.363899016,15,0.62739726,0.578129219
11462,0,0.85,0.75,0.85,6.87,7.0,0.33375722399999996,10,0.583561644,0.43359941399999996
11463,0,0.6,0.5,0.57,7.06,8.0,0.33627137100000004,1,0.602739726,0.47559118200000006
11464,0,0.4,0.25,0.35,7.03,9.0,0.34437819,40,0.6082191779999999,0.48828636700000005
11465,0,0.25,0.15,0.25,6.99,10.0,0.363899016,20,0.62739726,0.48633326200000004
11466,0,0.15,0.05,0.3,6.99,12.0,0.363899016,100,0.62739726,0.539067109
11467,0,2.85,2.55,2.66,6.99,5.0,0.433912309,4,1.624657534,0.549809189
11468,0,1.8,1.55,1.5,6.99,7.0,0.433912309,15,1.624657534,0.507817422
11469,0,0.9,0.5,0.88,7.15,10.0,0.43093372,40,1.610958904,0.511723633
11470,0,0.65,0.25,0.49,6.99,12.0,0.433912309,21,1.624657534,0.526371924
11471,0,0.25,0.1,0.2,21.58,22.5,0.164486458,36,0.08493150699999999,0.182625361
11472,0,2.55,2.2,2.5,22.41,20.0,0.163751155,2,0.18904109600000002,0.406255938
11473,0,0.35,0.3,0.32,21.58,22.5,0.188400585,12,0.16164383599999999,0.164559136
11474,0,0.05,0.0,0.05,22.16,25.0,0.17036557100000002,5,0.20547945199999998,0.206062627
11475,0,2.25,1.9,2.0,21.58,20.0,0.20130713,4,0.419178082,0.18848467800000002
11476,0,0.6,0.45,0.5,21.58,22.5,0.20130713,4,0.419178082,0.150399121
11477,0,1.35,0.9,0.8,20.3,20.0,0.39326446200000004,1,0.109589041,0.746096289
11478,0,0.15,0.0,0.2,20.05,22.5,0.415576144,10,0.101369863,0.500005
11479,0,5.3,4.1,3.69,19.55,15.0,0.341613512,3,0.37808219200000004,0.613773394
11480,0,1.8,1.5,1.0,19.55,20.0,0.341613512,40,0.37808219200000004,0.533207793
11481,0,1.0,0.5,0.7,19.55,22.5,0.341613512,1,0.37808219200000004,0.513676738
11482,0,6.2,5.3,5.9,20.1,15.0,0.36352024299999997,17,0.602739726,0.704592798
11483,0,4.0,2.5,2.43,19.55,17.5,0.36561201,80,0.62739726,0.609867183
11484,0,2.35,1.8,2.2,19.35,20.0,0.347190016,19,0.589041096,0.49976086200000003
11485,0,0.8,0.35,0.65,15.4,15.0,0.250942408,2,0.08493150699999999,0.322272402
11486,0,0.2,0.0,0.04,15.2,17.5,0.42398946200000004,3,0.09863013699999999,0.453130469
11487,0,0.2,0.0,0.05,14.0,20.0,0.38517883399999997,10,0.128767123,0.60351959
11488,0,4.5,0.75,3.0,15.5,12.5,0.326570515,3,0.342465753,0.8842785009999999
11489,0,1.25,1.0,1.15,15.4,15.0,0.329306027,5,0.334246575,0.29492892600000004
11490,0,0.35,0.2,0.4,15.4,17.5,0.329306027,10,0.334246575,0.288093057
11491,0,0.1,0.0,0.05,14.0,20.0,0.524210466,4,0.37808219200000004,0.30860066399999997
11492,0,1.0,0.75,1.0,14.0,15.0,0.434326912,2,0.62739726,0.168953623
11493,0,0.45,0.2,0.3,14.0,17.5,0.434326912,10,0.62739726,0.244148184
11494,0,0.12,0.06,0.77,90.05,94.5,0.497933046,1,0.024657534,0.501958105
11495,0,0.04,0.0,0.05,87.31,99.0,0.565390388,4,0.019178082,0.562504375
11496,0,0.03,0.0,0.03,87.12,100.0,0.425852642,3,0.01369863,0.585941641
11497,0,0.03,0.0,0.07,89.93,110.0,0.214229367,25,0.04109589,0.9531254690000001
11498,0,5.8,5.5,6.3,88.23,83.0,0.35011251,12,0.024657534,0.406744214
11499,0,5.7,5.5,5.4,88.64,83.5,0.345452417,1,0.02739726,0.47656773399999997
11500,0,4.9,4.4,5.1,88.23,84.0,0.35011251,11,0.024657534,0.37940073700000004
11501,0,4.5,4.25,5.0,88.23,84.5,0.35011251,2,0.024657534,0.37476211200000004
11502,0,4.15,3.7,4.8,88.23,85.0,0.35011251,10,0.024657534,0.377935908
11503,0,3.75,3.3,3.95,88.23,85.5,0.35011251,5,0.024657534,0.367926243
11504,0,2.92,2.76,2.85,87.12,86.0,0.41731005200000004,2,0.035616438,0.270759246
11505,0,3.1,2.66,3.2,88.23,86.5,0.35011251,8,0.024657534,0.368170381
11506,0,2.7,2.39,3.3,88.23,87.0,0.35011251,1,0.024657534,0.350104155
11507,0,2.41,2.1,2.5,88.23,87.5,0.35011251,8,0.024657534,0.348883464
11508,0,2.16,1.85,2.65,88.23,88.0,0.35011251,64,0.024657534,0.35108070799999996
11509,0,1.88,1.65,2.34,88.23,88.5,0.35011251,1,0.024657534,0.344733115
11510,0,1.67,1.47,2.07,88.23,89.0,0.35011251,21,0.024657534,0.347174497
11511,0,1.46,1.28,1.7,88.23,89.5,0.35011251,36,0.024657534,0.346197944
11512,0,1.26,1.07,1.25,88.23,90.0,0.35011251,150,0.024657534,0.34375656299999996
11513,0,1.11,0.92,1.45,88.23,90.5,0.35011251,14,0.024657534,0.347174497
11514,0,0.94,0.8,1.06,88.23,91.0,0.35011251,53,0.024657534,0.34326828600000003
11515,0,0.81,0.68,0.95,88.23,91.5,0.35011251,55,0.024657534,0.34424483899999997
11516,0,0.67,0.57,0.88,88.23,92.0,0.35011251,73,0.024657534,0.339362075
11517,0,0.75,0.68,0.72,88.64,92.5,0.345452417,21,0.02739726,0.38135384299999997
11518,0,0.5,0.39,0.65,88.23,93.0,0.35011251,11,0.024657534,0.345221392
11519,0,0.45,0.38,1.1,87.8,93.5,0.402755474,5,0.04109589,0.35352209
11520,0,0.39,0.34,0.37,87.12,94.0,0.41731005200000004,54,0.035616438,0.35694002399999997
11521,0,0.43,0.36,0.35,88.64,94.5,0.345452417,10,0.02739726,0.388677988
11522,0,0.26,0.2,0.36,88.23,95.0,0.35011251,6,0.024657534,0.352545537
11523,0,0.33,0.26,0.26,88.64,95.5,0.345452417,4,0.02739726,0.395513857
11524,0,0.23,0.18,0.28,87.12,96.0,0.41731005200000004,1,0.035616438,0.375494526
11525,0,0.2,0.15,0.24,87.12,96.5,0.41731005200000004,6,0.035616438,0.37891246100000003
11526,0,0.21,0.16,0.18,88.64,97.0,0.345452417,561,0.02739726,0.400396621
11527,0,0.13,0.08,0.5,90.05,98.0,0.407003509,24,0.043835615999999994,0.389654541
11528,0,0.11,0.07,0.12,87.12,99.0,0.41731005200000004,3,0.035616438,0.405279385
11529,0,0.08,0.05,0.09,87.12,100.0,0.41731005200000004,6,0.035616438,0.408209043
11530,0,0.15,0.08,0.2,86.01,101.0,0.323908536,25,0.052054795,0.48828636700000005
11531,0,0.05,0.02,0.09,87.12,102.0,0.41731005200000004,18,0.032876712,0.42774009799999996
11532,0,0.03,0.0,0.02,87.12,110.0,0.41731005200000004,45,0.032876712,0.523442266
11533,0,0.04,0.0,0.03,89.93,115.0,0.26491630899999996,55,0.060273973,0.6328161720000001
11534,0,11.5,10.75,11.0,88.64,77.5,0.39999445299999997,3,0.046575342,0.571781626
11535,0,6.4,5.7,7.83,87.12,82.0,0.36783625799999997,3,0.052054795,0.24463646
11536,0,5.35,4.85,5.44,88.23,84.0,0.38586152100000004,2,0.043835615999999994,0.368170381
11537,0,4.65,4.1,4.45,88.23,85.0,0.38586152100000004,5,0.043835615999999994,0.36719382799999994
11538,0,4.35,4.2,4.3,88.64,85.5,0.39999445299999997,10,0.046575342,0.371100039
11539,0,3.4,3.15,5.4,90.05,86.0,0.34318003700000005,5,0.063013699,0.279792358
11540,0,3.55,2.97,3.92,88.23,86.5,0.38586152100000004,7,0.043835615999999994,0.344977253
11541,0,2.8,2.63,4.7,90.05,87.0,0.34318003700000005,2,0.063013699,0.28223374
11542,0,3.15,2.98,2.83,88.64,87.5,0.39999445299999997,3,0.046575342,0.366217275
11543,0,2.84,2.72,2.48,88.64,88.0,0.39999445299999997,6,0.046575342,0.35913726799999995
11544,0,2.41,1.87,2.56,88.23,88.5,0.38586152100000004,4,0.043835615999999994,0.334235173
11545,0,2.08,1.88,2.22,88.23,89.0,0.38586152100000004,6,0.043835615999999994,0.320563435
11546,0,1.77,1.6,1.75,87.12,89.5,0.36783625799999997,5,0.054794521,0.307135835
11547,0,1.69,1.36,2.0,88.23,90.0,0.38586152100000004,26,0.043835615999999994,0.322760679
11548,0,1.49,1.33,1.6,88.23,90.5,0.38586152100000004,14,0.043835615999999994,0.319831021
11549,0,1.35,1.0,1.52,88.23,91.0,0.38586152100000004,5,0.043835615999999994,0.323248955
11550,0,1.36,1.0,1.39,88.23,91.5,0.38586152100000004,3,0.043835615999999994,0.34693035899999997
11551,0,1.06,0.9,1.09,88.23,92.0,0.38586152100000004,26,0.043835615999999994,0.323248955
11552,0,0.93,0.73,0.85,88.23,92.5,0.38586152100000004,6,0.043835615999999994,0.322272402
11553,0,0.87,0.66,0.93,88.23,93.0,0.38586152100000004,1,0.043835615999999994,0.331549653
11554,0,2.49,2.35,2.06,91.52,93.5,0.22380688199999998,84,0.090410959,0.585941641
11555,0,0.8,0.69,0.69,88.64,94.0,0.39999445299999997,297,0.046575342,0.354986919
11556,0,0.6,0.52,1.3,90.05,94.5,0.34318003700000005,3,0.063013699,0.333991035
11557,0,0.72,0.44,0.98,86.01,95.0,0.326512466,1,0.073972603,0.37402969700000005
11558,0,0.48,0.4,0.65,87.12,95.5,0.36783625799999997,1,0.054794521,0.339850352
11559,0,1.62,1.51,1.26,91.52,96.0,0.22380688199999998,2,0.090410959,0.5556685060000001
11560,0,0.43,0.36,0.38,88.64,96.5,0.39999445299999997,10,0.046575342,0.35694002399999997
11561,0,0.39,0.31,0.3,88.64,97.0,0.39999445299999997,1,0.046575342,0.360846235
11562,0,0.35,0.27,0.32,88.64,97.5,0.39999445299999997,10,0.046575342,0.363287617
11563,0,0.31,0.23,0.23,88.64,98.0,0.39999445299999997,10,0.046575342,0.364752446
11564,0,0.25,0.17,0.2,88.64,99.0,0.39999445299999997,9,0.046575342,0.370123486
11565,0,0.2,0.14,0.16,88.64,100.0,0.39999445299999997,68,0.046575342,0.37500625
11566,0,0.09,0.04,0.1,88.23,102.0,0.38586152100000004,40,0.043835615999999994,0.36133451200000005
11567,0,0.08,0.0,0.09,86.01,110.0,0.326512466,100,0.071232877,0.500005
11568,0,0.03,0.0,0.03,87.12,120.0,0.36783625799999997,25,0.052054795,0.539067109
11569,0,5.4,5.05,6.15,87.12,83.5,0.32782594600000003,15,0.071232877,0.262214409
11570,0,5.2,4.75,6.25,87.8,84.0,0.35369951,3,0.079452055,0.289069609
11571,0,4.35,4.1,4.31,87.12,85.0,0.32782594600000003,4,0.073972603,0.270515107
11572,0,4.65,4.25,4.75,88.23,85.5,0.35125263100000004,12,0.063013699,0.34839518799999997
11573,0,3.95,3.55,5.45,90.05,86.0,0.34153161299999996,1,0.08219178099999999,0.301764795
11574,0,4.2,3.95,3.57,88.64,86.5,0.35734172299999994,2,0.065753425,0.365118654
11575,0,3.25,3.05,3.25,87.12,87.0,0.32782594600000003,1,0.071232877,0.288825471
11576,0,3.3,3.1,3.42,88.23,87.5,0.35125263100000004,10,0.063013699,0.324957922
11577,0,3.05,2.84,3.15,88.23,88.0,0.35125263100000004,2,0.063013699,0.325446199
11578,0,2.58,2.4,3.5,87.8,88.5,0.35369951,5,0.079452055,0.300055828
11579,0,2.8,2.66,2.74,88.64,89.0,0.35734172299999994,1,0.065753425,0.349860017
11580,0,2.59,2.44,2.3,88.64,89.5,0.35734172299999994,2,0.065753425,0.350348293
11581,0,2.16,1.93,2.28,88.23,90.0,0.35125263100000004,12,0.063013699,0.324957922
11582,0,1.96,1.56,2.16,88.23,90.5,0.35125263100000004,2,0.063013699,0.323493093
11583,0,1.8,1.59,1.95,88.23,91.0,0.35125263100000004,1,0.063013699,0.325446199
11584,0,1.55,1.4,2.37,90.05,91.5,0.34153161299999996,1,0.08219178099999999,0.315192395
11585,0,1.46,1.32,1.57,88.23,92.0,0.35125263100000004,10,0.063013699,0.322516541
11586,0,1.29,1.12,2.32,90.05,92.5,0.34153161299999996,3,0.08219178099999999,0.318854468
11587,0,1.2,0.99,1.29,88.23,93.0,0.35125263100000004,3,0.063013699,0.32398137
11588,0,1.19,0.99,1.53,86.01,93.5,0.291335793,1,0.090410959,0.338873799
11589,0,0.99,0.81,1.08,87.12,94.0,0.32782594600000003,1,0.071232877,0.32666689
11590,0,1.02,0.92,0.92,88.64,94.5,0.35734172299999994,2,0.065753425,0.346197944
11591,0,0.76,0.65,0.82,88.23,95.0,0.35125263100000004,10,0.063013699,0.32129585
11592,0,0.82,0.6,1.53,86.01,95.5,0.291335793,143,0.090410959,0.344733115
11593,0,0.73,0.55,0.42,86.64,96.0,0.31121155100000003,1,0.08493150699999999,0.34326828600000003
11594,0,0.61,0.47,1.1,87.12,97.0,0.32782594600000003,10,0.071232877,0.34815105
11595,0,0.45,0.36,0.54,88.23,97.5,0.35125263100000004,10,0.063013699,0.328131719
11596,0,0.36,0.28,0.27,88.64,100.0,0.35734172299999994,7,0.065753425,0.362799341
11597,0,16.45,15.45,16.2,88.23,72.5,0.316979672,10,0.08219178099999999,0.558598164
11598,0,14.0,13.2,14.03,88.23,75.0,0.316979672,4,0.08219178099999999,0.496098789
11599,0,12.3,11.25,11.63,88.64,77.0,0.320763025,10,0.08493150699999999,0.489995334
11600,0,9.5,9.1,9.49,88.23,79.5,0.316979672,15,0.08219178099999999,0.364752446
11601,0,9.1,8.5,9.51,88.23,80.0,0.316979672,2,0.08219178099999999,0.365973137
11602,0,7.4,7.05,7.41,88.23,82.0,0.316979672,15,0.08219178099999999,0.34570966799999997
11603,0,7.1,6.5,7.9,88.23,82.5,0.316979672,51,0.08219178099999999,0.35449864299999995
11604,0,6.05,5.65,6.16,88.23,84.0,0.32566154399999997,2,0.079452055,0.35376622799999996
11605,0,5.35,5.0,5.46,88.23,85.0,0.316979672,384,0.08219178099999999,0.347662773
11606,0,4.9,4.7,4.63,88.64,86.0,0.320763025,1,0.08493150699999999,0.363287617
11607,0,4.3,4.15,4.07,88.64,87.0,0.320763025,18,0.08493150699999999,0.35864899200000006
11608,0,3.85,3.4,3.9,88.23,87.5,0.316979672,162,0.08219178099999999,0.34009449
11609,0,3.6,3.1,3.52,88.23,88.0,0.316979672,60,0.08219178099999999,0.34009449
11610,0,3.3,3.1,3.2,88.23,88.5,0.316979672,13,0.08219178099999999,0.334235173
11611,0,3.1,2.8,3.5,88.23,89.0,0.316979672,124,0.08219178099999999,0.33704276200000005
11612,0,2.86,2.53,3.1,88.23,89.5,0.316979672,397,0.08219178099999999,0.33472345
11613,0,2.66,2.45,2.62,88.23,90.0,0.316979672,602,0.08219178099999999,0.335455864
11614,0,2.47,2.25,2.78,88.23,90.5,0.316979672,304,0.08219178099999999,0.335822072
11615,0,2.26,2.01,2.61,88.23,91.0,0.316979672,125,0.08219178099999999,0.33325862100000003
11616,0,2.09,1.87,2.37,88.23,91.5,0.316979672,1,0.08219178099999999,0.333502759
11617,0,1.93,1.71,2.3,88.23,92.0,0.316979672,6,0.08219178099999999,0.333868966
11618,0,1.77,1.59,1.98,88.23,92.5,0.316979672,86,0.08219178099999999,0.333136552
11619,0,1.62,1.39,1.69,88.23,93.0,0.316979672,2,0.08219178099999999,0.332404137
11620,0,1.64,1.49,1.53,88.64,93.5,0.320763025,31,0.08493150699999999,0.34961587899999996
11621,0,1.34,1.02,1.53,88.23,94.0,0.316979672,23,0.08219178099999999,0.329840686
11622,0,1.23,0.98,1.42,88.23,94.5,0.316979672,3,0.08219178099999999,0.33057310100000004
11623,0,1.1,0.81,1.09,88.23,95.0,0.316979672,414,0.08219178099999999,0.32788758100000004
11624,0,1.01,0.9,1.17,88.23,95.5,0.316979672,21,0.08219178099999999,0.329108271
11625,0,0.93,0.76,1.15,88.23,96.0,0.32566154399999997,38,0.079452055,0.33057310100000004
11626,0,0.85,0.73,0.93,88.23,96.5,0.316979672,20,0.08219178099999999,0.331305515
11627,0,0.76,0.66,0.89,88.23,97.0,0.32566154399999997,22,0.079452055,0.329596548
11628,0,0.69,0.53,0.76,88.23,97.5,0.316979672,2,0.08219178099999999,0.330084824
11629,0,0.53,0.43,0.59,88.23,99.0,0.32566154399999997,10,0.079452055,0.334479312
11630,0,0.44,0.33,0.4,88.23,100.0,0.316979672,85,0.08219178099999999,0.33643241700000004
11631,0,0.22,0.06,0.14,88.23,105.0,0.316979672,24,0.08219178099999999,0.365240723
11632,0,0.1,0.06,0.06,88.64,110.0,0.320763025,1,0.08493150699999999,0.382818672
11633,0,13.45,12.55,14.3,87.12,75.0,0.30056974,5,0.109589041,0.323737231
11634,0,9.2,8.65,8.7,87.31,80.0,0.301109676,45,0.11506849300000001,0.34424483899999997
11635,0,7.15,6.65,8.05,90.05,83.0,0.293231678,1,0.120547945,0.363531755
11636,0,7.6,6.6,7.46,88.23,83.5,0.32069883600000004,10,0.101369863,0.441411836
11637,0,5.85,5.45,6.13,87.8,85.0,0.302573042,310,0.117808219,0.361700719
11638,0,5.45,4.7,4.89,86.64,85.5,0.274051161,2,0.123287671,0.352057261
11639,0,5.35,4.9,6.6,90.05,86.0,0.293231678,2,0.120547945,0.36939107200000004
11640,0,5.7,5.35,5.33,88.64,86.5,0.32112879899999996,49,0.104109589,0.42578699200000003
11641,0,5.4,4.9,5.05,88.64,87.0,0.32112879899999996,1,0.104109589,0.42236905799999996
11642,0,5.15,4.7,4.71,88.64,87.5,0.32112879899999996,1,0.104109589,0.422613196
11643,0,4.85,4.55,4.4,88.64,88.0,0.32112879899999996,18,0.104109589,0.41773043200000004
11644,0,4.4,3.95,4.55,88.23,88.5,0.32069883600000004,2,0.101369863,0.39880972299999995
11645,0,4.35,4.1,4.2,88.64,89.0,0.32112879899999996,2,0.104109589,0.41455663600000003
11646,0,4.15,3.85,3.75,88.64,89.5,0.32112879899999996,12,0.104109589,0.416265603
11647,0,3.7,3.35,3.6,88.23,90.0,0.32069883600000004,10,0.101369863,0.39514765
11648,0,3.5,2.95,3.7,88.23,90.5,0.32069883600000004,263,0.101369863,0.39539178799999997
11649,0,3.35,2.83,3.33,88.23,91.0,0.32069883600000004,1,0.101369863,0.39929799899999996
11650,0,3.15,2.73,3.19,88.23,91.5,0.32069883600000004,1,0.101369863,0.39807730799999996
11651,0,3.05,2.22,2.97,88.23,92.0,0.32069883600000004,22,0.101369863,0.405157316
11652,0,2.66,2.32,3.25,87.12,92.5,0.30056974,3,0.109589041,0.385015916
11653,0,2.68,2.23,2.63,88.23,93.0,0.327594616,1,0.09863013699999999,0.40186145
11654,0,2.19,1.78,1.92,87.12,94.0,0.30056974,41,0.109589041,0.38391729399999996
11655,0,2.17,1.89,2.05,88.64,95.0,0.32112879899999996,1,0.104109589,0.408941458
11656,0,1.87,1.53,1.98,88.23,95.5,0.327594616,1,0.09863013699999999,0.39148557700000003
11657,0,1.72,1.46,2.5,87.12,96.0,0.30056974,2,0.109589041,0.388189712
11658,0,1.5,1.27,1.33,87.12,97.0,0.30056974,3,0.109589041,0.38806764299999996
11659,0,1.14,0.96,1.0,88.64,100.0,0.32112879899999996,22,0.104109589,0.409429734
11660,0,0.63,0.42,0.52,88.64,105.0,0.32112879899999996,10,0.104109589,0.42310147200000003
11661,0,19.6,18.45,18.8,88.23,70.0,0.296957142,1,0.15890411,0.5568891970000001
11662,0,10.85,10.55,10.71,88.64,80.0,0.306458301,11,0.16164383599999999,0.433355276
11663,0,8.8,8.6,9.0,88.23,82.5,0.299165212,1,0.15616438400000002,0.399542137
11664,0,7.2,7.05,7.6,88.23,85.0,0.296957142,15,0.15890411,0.39148557700000003
11665,0,6.2,5.35,5.97,88.23,87.5,0.296957142,16,0.15890411,0.41394629
11666,0,4.75,4.5,5.1,88.23,90.0,0.296957142,83,0.15890411,0.39148557700000003
11667,0,3.7,3.5,3.81,88.23,92.5,0.296957142,8,0.15890411,0.385137985
11668,0,2.87,2.55,3.08,88.23,95.0,0.296957142,8,0.15890411,0.382818672
